nonstationary level,time series length,observation noise,process noise,evidence,significance_level,bayes factor error
1,100,0.3,0.1,-9.638685032481797,-8.20170917954923,nan
2,100,0.3,0.1,-6.684600882077083,-3.660795931801619,nan
0,100,0.1,0.0,-18.789208951713817,-74.66950537938143,nan
1,100,0.1,0.0,0.8113984543532216,0.17041640640590405,nan
2,100,0.1,0.0,115.96375476652454,0.999999999997467,nan
0,100,0.1,0.1,-18.583414214347528,-71.16746020953259,nan
1,100,0.1,0.1,9.087700502307985,0.8766242090887517,nan
2,100,0.1,0.1,130.93505183189376,0.9999999999999194,nan
0,100,0.1,0.2,-16.58015739788177,-44.5004550217877,nan
1,100,0.1,0.2,-7.8708240370795926,-5.12466591060542,nan
2,100,0.1,0.2,47.45888517471323,0.9999820480560948,nan
0,50,0.1,0.1,-18.742845596590897,-73.86598788839244,nan
1,50,0.1,0.1,-9.619703038533782,-8.161578430266601,nan
2,50,0.1,0.1,3.0983052732906007,0.510030019275822,nan
0,100,0.1,0.1,-16.94893776886144,-48.532902457166756,nan
1,100,0.1,0.1,6.537259302888588,0.7780403303788583,nan
2,100,0.1,0.1,51.19415459074651,0.999992404007261,nan
0,200,0.1,0.1,-18.789815792490764,-74.68007943722904,nan
1,200,0.1,0.1,21.22212012684216,0.9924527630121787,nan
2,200,0.1,0.1,143.06163287785913,0.999999999999995,nan
0,100,0.0,0.1,-18.80743581156001,-74.98774928798044,nan
1,100,0.0,0.1,102.78761187963522,0.9999999999473693,nan
2,100,0.0,0.1,271.4161183303519,1.0,nan
0,100,0.1,0.1,-18.530414296161112,-70.29210361393096,nan
1,100,0.1,0.1,-16.949977690713798,-48.54476457317633,nan
2,100,0.1,0.1,64.96679282428067,0.9999996813450145,nan
0,100,0.2,0.1,-18.63856700846622,-72.08978777283619,nan
1,100,0.2,0.1,-18.651788901553658,-72.31264529270614,nan
2,100,0.2,0.1,37.08564065787221,0.9998043697841034,nan
0,100,0.3,0.1,-18.802860006508595,-74.90772938636194,nan
1,100,0.3,0.1,-18.31040010512144,-66.77039399782403,nan
2,100,0.3,0.1,4.72701256505347,0.6632568706324485,nan
0,100,0.1,0.0,-18.781593642242626,-74.5369359365726,nan
1,100,0.1,0.0,-11.159320968578573,-12.059666806693242,nan
2,100,0.1,0.0,109.32908216042854,0.9999999999883294,nan
0,100,0.1,0.1,-18.72618747408004,-73.57937635660606,nan
1,100,0.1,0.1,-0.016043551107626494,-0.0037009959963874017,nan
2,100,0.1,0.1,51.397717683965034,0.9999927518323234,nan
0,100,0.1,0.2,-18.78611727189616,-74.61565651858672,nan
1,100,0.1,0.2,-15.881917796239321,-37.74286913636222,nan
2,100,0.1,0.2,35.15013074932118,0.9996945170857294,nan
0,50,0.1,0.1,-18.588689008967744,-71.25516562923131,nan
1,50,0.1,0.1,-17.70251254955221,-57.91844211213103,nan
2,50,0.1,0.1,36.256656254143174,0.9997632258018153,nan
0,100,0.1,0.1,-18.42478815863212,-68.57910143856023,nan
1,100,0.1,0.1,-14.062337612839116,-24.482014663317702,nan
2,100,0.1,0.1,57.20164000496814,0.999998095258696,nan
0,200,0.1,0.1,-18.802331021726914,-74.89848414149151,nan
1,200,0.1,0.1,4.142375142635054,0.6147324015784452,nan
2,200,0.1,0.1,219.81732034082225,1.0,nan
0,100,0.0,0.1,-18.808081212043056,-74.99904258697454,nan
1,100,0.0,0.1,85.7001853651382,0.99999999730858,nan
2,100,0.0,0.1,142.46864394149785,0.9999999999999943,nan
0,100,0.1,0.1,-18.805261349289275,-74.9497126233091,nan
1,100,0.1,0.1,-10.946832025380564,-11.43607127736961,nan
2,100,0.1,0.1,65.75805788664367,0.9999997344207064,nan
0,100,0.2,0.1,-18.781119718818548,-74.52869342564512,nan
1,100,0.2,0.1,-7.0942418897031665,-4.121818553060822,nan
2,100,0.2,0.1,60.2956678772103,0.999999065814306,nan
0,100,0.3,0.1,-18.785685939750643,-74.60814690353891,nan
1,100,0.3,0.1,-18.731892497447735,-73.67741045208315,nan
2,100,0.3,0.1,20.896295910997026,0.991864759265797,nan
0,100,0.1,0.0,-18.76676940510462,-74.27953720316418,nan
1,100,0.1,0.0,15.008872973129797,0.968441765229329,nan
2,100,0.1,0.0,123.00049203410967,0.9999999999994988,nan
0,100,0.1,0.1,-18.78476975809615,-74.59219839535213,nan
1,100,0.1,0.1,25.76334928517362,0.9973474408843677,nan
2,100,0.1,0.1,120.80959905090683,0.9999999999991701,nan
0,100,0.1,0.2,-18.762215067364927,-74.20063481178761,nan
1,100,0.1,0.2,-15.189974935161102,-32.03676343500452,nan
2,100,0.1,0.2,56.11696518469419,0.9999975548614007,nan
0,50,0.1,0.1,-18.571890708716023,-70.9762259578933,nan
1,50,0.1,0.1,-12.766797126783151,-17.909485508836973,nan
2,50,0.1,0.1,27.83011452424105,0.9983518810702421,nan
0,100,0.1,0.1,-17.438907733074924,-54.44862400487938,nan
1,100,0.1,0.1,-13.52083256078782,-21.49485800392614,nan
2,100,0.1,0.1,56.13050634378514,0.9999975624733893,nan
0,200,0.1,0.1,-18.803345907455125,-74.91622263287888,nan
1,200,0.1,0.1,13.257006850641122,0.9527611501641488,nan
2,200,0.1,0.1,163.2485289933863,1.0,nan
0,100,0.0,0.1,-18.80805039132553,-74.99850324401486,nan
1,100,0.0,0.1,125.0222452900929,0.9999999999996854,nan
2,100,0.0,0.1,257.96952403489934,1.0,nan
0,100,0.1,0.1,-18.806140195903502,-74.96508350750614,nan
1,100,0.1,0.1,12.977310201076106,0.9496187451978292,nan
2,100,0.1,0.1,69.2760336804624,0.999999881860091,nan
0,100,0.2,0.1,-18.545179085483962,-70.53488915629826,nan
1,100,0.2,0.1,-9.252825668115069,-7.419427601697736,nan
2,100,0.2,0.1,8.438045668235665,0.8567167468964916,nan
0,100,0.3,0.1,-18.76494393059528,-74.24790152624898,nan
1,100,0.3,0.1,-17.053847645891555,-49.744007734936595,nan
2,100,0.3,0.1,27.053798139551226,0.9980293014999038,nan
0,100,0.1,0.0,-18.637684875855793,-72.07494338949928,nan
1,100,0.1,0.0,2.5874305596146217,0.4488663297813069,nan
2,100,0.1,0.0,55.27591993083192,0.9999970323819296,nan
0,100,0.1,0.1,-18.79819234680107,-74.8261899859027,nan
1,100,0.1,0.1,-5.0573142314822315,-2.2042871130303006,nan
2,100,0.1,0.1,71.61807285042752,0.9999999311042052,nan
0,100,0.1,0.2,-18.778841186675518,-74.48907758295572,nan
1,100,0.1,0.2,-18.004846139502646,-62.166180057343205,nan
2,100,0.1,0.2,70.76404167145893,0.9999999161320876,nan
0,50,0.1,0.1,-18.317158406466273,-66.87593742944787,nan
1,50,0.1,0.1,-17.848480620586805,-59.93236880308546,nan
2,50,0.1,0.1,9.440737172237645,0.8862565798849872,nan
0,100,0.1,0.1,-18.755821760293706,-74.09001239726771,nan
1,100,0.1,0.1,-8.561247065091587,-6.180004335944135,nan
2,100,0.1,0.1,65.20652229318314,0.9999996984580279,nan
0,200,0.1,0.1,-18.80195983436453,-74.89199744746139,nan
1,200,0.1,0.1,53.48076675020958,0.9999955133382942,nan
2,200,0.1,0.1,156.46327185046658,0.9999999999999998,nan
0,100,0.0,0.1,-18.800469562874536,-74.86595975135906,nan
1,100,0.0,0.1,109.68793266517258,0.999999999989255,nan
2,100,0.0,0.1,138.94149955973685,0.9999999999999872,nan
0,100,0.1,0.1,-18.725442837162245,-73.56659014849666,nan
1,100,0.1,0.1,-10.336844853989177,-9.806485757009247,nan
2,100,0.1,0.1,116.71616762439544,0.99999999999787,nan
0,100,0.2,0.1,-18.761577866737092,-74.18960211885532,nan
1,100,0.2,0.1,-14.618928665720343,-27.9662894802478,nan
2,100,0.2,0.1,28.14225978037222,0.9984661813223613,nan
0,100,0.3,0.1,-18.75113646368418,-74.00904676518132,nan
1,100,0.3,0.1,-9.27603302846421,-7.4645388542691276,nan
2,100,0.3,0.1,8.36043020426789,0.8541330240072718,nan
0,100,0.1,0.0,-18.50747556611931,-69.9165429855841,nan
1,100,0.1,0.0,-11.624940520470656,-13.537644751960642,nan
2,100,0.1,0.0,105.12428087081457,0.9999999999692694,nan
0,100,0.1,0.1,-18.79199684415362,-74.7180959501024,nan
1,100,0.1,0.1,4.156156422533536,0.6159530169813607,nan
2,100,0.1,0.1,67.32148888028296,0.9999998147103709,nan
0,100,0.1,0.2,-18.765096446624806,-74.25054413700468,nan
1,100,0.1,0.2,-7.8228322082359245,-5.0573577052976075,nan
2,100,0.1,0.2,78.99692715873738,0.9999999874018353,nan
0,50,0.1,0.1,-18.767268697864647,-74.2881923185633,nan
1,50,0.1,0.1,-18.369722489627,-67.70245383448902,nan
2,50,0.1,0.1,3.467620771836009,0.5499736713141855,nan
0,100,0.1,0.1,-18.72973461535116,-73.64031465044422,nan
1,100,0.1,0.1,-17.206117050311004,-51.55471738941971,nan
2,100,0.1,0.1,44.51073289524216,0.9999646062392827,nan
0,200,0.1,0.1,-18.595043308749432,-71.3609618229956,nan
1,200,0.1,0.1,39.11323250297139,0.9998773474025835,nan
2,200,0.1,0.1,275.8884610303993,1.0,nan
0,100,0.0,0.1,-18.786733512645693,-74.62638673895852,nan
1,100,0.0,0.1,101.75403649082854,0.9999999999332277,nan
2,100,0.0,0.1,248.6106807115732,1.0,nan
0,100,0.1,0.1,-18.76059625927437,-74.17260942444125,nan
1,100,0.1,0.1,-4.287781421065472,-1.6839729966984436,nan
2,100,0.1,0.1,103.41933749420647,0.9999999999544943,nan
0,100,0.2,0.1,-18.791394163789416,-74.70758910616632,nan
1,100,0.2,0.1,13.403864996549277,0.9543318414307402,nan
2,100,0.2,0.1,24.373636435814184,0.9963471120019926,nan
0,100,0.3,0.1,-18.670839453173357,-72.6349413628589,nan
1,100,0.3,0.1,0.6092169316700868,0.13088287594321624,nan
2,100,0.3,0.1,11.26441708021517,0.925259105363744,nan
0,100,0.1,0.0,-18.573751592225168,-71.00707324632853,nan
1,100,0.1,0.0,8.123407628612322,0.8459508745480289,nan
2,100,0.1,0.0,88.01173585419994,0.9999999984193838,nan
0,100,0.1,0.1,-18.616390996927564,-71.71752680709092,nan
1,100,0.1,0.1,-15.636301321679385,-35.61256301501249,nan
2,100,0.1,0.1,64.17265074233671,0.9999996174088448,nan
0,100,0.1,0.2,-18.795966855857785,-74.78734370155219,nan
1,100,0.1,0.2,-5.939510824481763,-2.9260071161114296,nan
2,100,0.1,0.2,50.15408281277292,0.9999903485688099,nan
0,50,0.1,0.1,-17.890427076002585,-60.52373708762214,nan
1,50,0.1,0.1,-17.40051860515732,-53.960650023787295,nan
2,50,0.1,0.1,16.55898045817019,0.9779147685895647,nan
0,100,0.1,0.1,-18.75816859384243,-74.13060038305777,nan
1,100,0.1,0.1,-7.649257525777061,-4.820037093244113,nan
2,100,0.1,0.1,83.71968707220861,0.9999999957534984,nan
0,200,0.1,0.1,-18.80760613675005,-74.99072949661264,nan
1,200,0.1,0.1,7.628210234283975,0.8273450728478888,nan
2,200,0.1,0.1,195.90440776412686,1.0,nan
0,100,0.0,0.1,-18.8039934592396,-74.92754291269537,nan
1,100,0.0,0.1,143.38811575678181,0.9999999999999954,nan
2,100,0.0,0.1,243.0315206897382,1.0,nan
0,100,0.1,0.1,-18.662416945495515,-72.492275524689,nan
1,100,0.1,0.1,7.9954503395821765,0.8413445606576136,nan
2,100,0.1,0.1,43.901933984055105,0.9999592801094881,nan
0,100,0.2,0.1,-18.66614056528291,-72.55531446543644,nan
1,100,0.2,0.1,-15.46769559210544,-34.21839492970239,nan
2,100,0.2,0.1,19.87268471511208,0.9897025064526661,nan
0,100,0.3,0.1,-18.735742012433,-73.74363262744536,nan
1,100,0.3,0.1,-4.863108461673328,-2.064155817761845,nan
2,100,0.3,0.1,-1.933284404270298,-0.5607323792621692,nan
0,100,0.1,0.0,-18.747944029333077,-73.95392898754679,nan
1,100,0.1,0.0,-11.779511593425262,-14.06437643029676,nan
2,100,0.1,0.0,184.37679058100198,1.0,nan
0,100,0.1,0.1,-18.79848706708624,-74.83133586630325,nan
1,100,0.1,0.1,-0.49575478296155495,-0.12092222010997755,nan
2,100,0.1,0.1,84.41363594540556,0.9999999963806014,nan
0,100,0.1,0.2,-18.737399324230367,-73.7721609988601,nan
1,100,0.1,0.2,0.4430030807241103,0.09697517024457036,nan
2,100,0.1,0.2,25.151346385920014,0.996946025816908,nan
0,50,0.1,0.1,-9.878702692523188,-8.724566919293181,nan
1,50,0.1,0.1,1.5454147289603903,0.29941872224865784,nan
2,50,0.1,0.1,14.91287234605011,0.9677364044061451,nan
0,100,0.1,0.1,-18.773296991588555,-74.3927698564549,nan
1,100,0.1,0.1,4.865149116728741,0.6737991500332697,nan
2,100,0.1,0.1,26.01992224775403,0.9974996098739292,nan
0,200,0.1,0.1,-18.543906307253074,-70.51392763983237,nan
1,200,0.1,0.1,64.33097175167512,0.9999996311049525,nan
2,200,0.1,0.1,85.57504771111525,0.9999999972299014,nan
0,100,0.0,0.1,-18.808108054276072,-74.99951231210326,nan
1,100,0.0,0.1,54.851517283492356,0.9999967277364733,nan
2,100,0.0,0.1,190.3777212446949,1.0,nan
0,100,0.1,0.1,-18.749940147321876,-73.98838746703015,nan
1,100,0.1,0.1,39.634659054197336,0.9998912237470192,nan
2,100,0.1,0.1,89.04547135867915,0.999999998754187,nan
0,100,0.2,0.1,-18.709122701507773,-73.2869059145443,nan
1,100,0.2,0.1,-17.633248372115556,-56.98622511195122,nan
2,100,0.2,0.1,65.74027606692002,0.9999997333310854,nan
0,100,0.3,0.1,-18.42512683663282,-68.58452767140653,nan
1,100,0.3,0.1,-18.681636432082072,-72.81823266131045,nan
2,100,0.3,0.1,11.982177588789966,0.9366448036640869,nan
0,100,0.1,0.0,-18.75866375181579,-74.13916683697484,nan
1,100,0.1,0.0,36.10222519267663,0.9997546548480261,nan
2,100,0.1,0.0,72.25630755360862,0.9999999405202349,nan
0,100,0.1,0.1,-18.798568158122062,-74.83275179472024,nan
1,100,0.1,0.1,17.87453477403796,0.9836865234652267,nan
2,100,0.1,0.1,109.53528860746276,0.9999999999888706,nan
0,100,0.1,0.2,-18.796070188245498,-74.7891469435172,nan
1,100,0.1,0.2,-11.969572212334963,-14.738278320351318,nan
2,100,0.1,0.2,34.05766392586433,0.9996071438037037,nan
0,50,0.1,0.1,-18.492402501728375,-69.67083947340696,nan
1,50,0.1,0.1,-13.00284346664693,-18.9656910558815,nan
2,50,0.1,0.1,70.90930608495937,0.9999999188909356,nan
0,100,0.1,0.1,-18.712765015496203,-73.34923452846272,nan
1,100,0.1,0.1,-12.206940917645788,-15.622413887503956,nan
2,100,0.1,0.1,91.44899746418048,0.9999999992836912,nan
0,200,0.1,0.1,-18.807176813233614,-74.98321777448461,nan
1,200,0.1,0.1,25.241333607428075,0.9970086540703715,nan
2,200,0.1,0.1,236.56196995571162,1.0,nan
0,100,0.0,0.1,-18.801589563617995,-74.88552732411048,nan
1,100,0.0,0.1,82.42017669296447,0.9999999942722727,nan
2,100,0.0,0.1,190.9236025955014,1.0,nan
0,100,0.1,0.1,-18.23116647920155,-65.54518670900904,nan
1,100,0.1,0.1,-3.984244864471611,-1.5027904344042025,nan
2,100,0.1,0.1,111.16631819437563,0.9999999999923551,nan
0,100,0.2,0.1,-18.73453535955584,-73.72286858483349,nan
1,100,0.2,0.1,-16.02703767770087,-39.05933797051014,nan
2,100,0.2,0.1,4.156000127276669,0.6159391955296802,nan
0,100,0.3,0.1,-18.76328534810697,-74.21916963387417,nan
1,100,0.3,0.1,-18.620202214118333,-71.7813691860718,nan
2,100,0.3,0.1,34.02803661330652,0.999604454599614,nan
0,100,0.1,0.0,-18.67702774842921,-72.73993914173401,nan
1,100,0.1,0.0,-7.359256874255483,-4.444094904055369,nan
2,100,0.1,0.0,33.20054511430308,0.9995214299802195,nan
0,100,0.1,0.1,-18.792559342536347,-74.72790359597927,nan
1,100,0.1,0.1,-8.614370166757341,-6.268369824268245,nan
2,100,0.1,0.1,38.38044346598994,0.9998548036652599,nan
0,100,0.1,0.2,-18.759860659682072,-74.15987791152352,nan
1,100,0.1,0.2,10.36857203475414,0.9081365405057675,nan
2,100,0.1,0.2,56.59929396810472,0.9999978118826831,nan
0,50,0.1,0.1,-18.557075955075742,-70.73111729191055,nan
1,50,0.1,0.1,-17.70823023971897,-57.99606208335657,nan
2,50,0.1,0.1,27.03587561327773,0.9980211519891916,nan
0,100,0.1,0.1,-18.186749430738345,-64.86807071380532,nan
1,100,0.1,0.1,-12.007038342940234,-14.874638136157692,nan
2,100,0.1,0.1,80.90356987502474,0.9999999918783735,nan
0,200,0.1,0.1,-18.78021753643554,-74.51300508919508,nan
1,200,0.1,0.1,19.738831409185483,0.989380187254681,nan
2,200,0.1,0.1,172.74426465378605,1.0,nan
0,100,0.0,0.1,-18.808134578105314,-74.99997646818322,nan
1,100,0.0,0.1,78.2194616927143,0.9999999849320618,nan
2,100,0.0,0.1,205.19185427386395,1.0,nan
0,100,0.1,0.1,-18.715689763042803,-73.39932173618483,nan
1,100,0.1,0.1,-3.4823313875910045,-1.229631743058175,nan
2,100,0.1,0.1,39.66729978646271,0.999892038223714,nan
0,100,0.2,0.1,-18.651192983626018,-72.30258637548292,nan
1,100,0.2,0.1,30.422211524074044,0.9990926416345404,nan
2,100,0.2,0.1,29.89052796012785,0.9989744727519178,nan
0,100,0.3,0.1,-18.762678803383256,-74.20866510145301,nan
1,100,0.3,0.1,-18.439201412286156,-68.81040237777432,nan
2,100,0.3,0.1,44.466498412563986,0.9999642438987211,nan
0,100,0.1,0.0,-18.770906622897478,-74.35128488775916,nan
1,100,0.1,0.0,1.2634446177265515,0.25242367675951083,nan
2,100,0.1,0.0,75.11133834099627,0.9999999691776204,nan
0,100,0.1,0.1,-18.773786921852025,-74.40127544072344,nan
1,100,0.1,0.1,-5.786525518200288,-2.790116433428784,nan
2,100,0.1,0.1,47.07788865409761,0.9999804020279214,nan
0,100,0.1,0.2,-18.763800618621776,-74.22809457333561,nan
1,100,0.1,0.2,8.255824283525182,0.8505769586934725,nan
2,100,0.1,0.2,46.847991658993855,0.9999793366451386,nan
0,50,0.1,0.1,-17.47137324288466,-54.86468114141283,nan
1,50,0.1,0.1,-17.22328151723483,-51.762838540790995,nan
2,50,0.1,0.1,26.093613523267194,0.9975416786797205,nan
0,100,0.1,0.1,-18.805204704557042,-74.9487220228622,nan
1,100,0.1,0.1,-0.7539302656355724,-0.18957828157249113,nan
2,100,0.1,0.1,23.988336449501077,0.9960082222320539,nan
0,200,0.1,0.1,-18.8015674173161,-74.88514035637715,nan
1,200,0.1,0.1,35.65455308436539,0.9997280151639238,nan
2,200,0.1,0.1,249.41702131718648,1.0,nan
0,100,0.0,0.1,-18.744361660875125,-73.89212717137559,nan
1,100,0.0,0.1,95.82364241010877,0.9999999997384011,nan
2,100,0.0,0.1,110.63921445226156,0.9999999999913687,nan
0,100,0.1,0.1,-18.44106731536048,-68.84040216736209,nan
1,100,0.1,0.1,14.016913594068763,0.9603440242252469,nan
2,100,0.1,0.1,135.9883384712948,0.9999999999999748,nan
0,100,0.2,0.1,-17.101016566279668,-50.298144506362675,nan
1,100,0.2,0.1,-18.213017297726736,-65.26767440905431,nan
2,100,0.2,0.1,4.062836019574158,0.6076113849693026,nan
0,100,0.3,0.1,-18.80267143322994,-74.90443349860793,nan
1,100,0.3,0.1,-14.152469766558138,-25.016386548265842,nan
2,100,0.3,0.1,6.565628976218259,0.7794855251511931,nan
0,100,0.1,0.0,-18.78344343330007,-74.56911624641711,nan
1,100,0.1,0.0,4.161794670624605,0.616451284235015,nan
2,100,0.1,0.0,48.102768737774056,0.9999845217047639,nan
0,100,0.1,0.1,-18.392532035977386,-68.06423467382578,nan
1,100,0.1,0.1,-10.958792535086912,-11.470367535704058,nan
2,100,0.1,0.1,67.71185338951432,0.9999998306385118,nan
0,100,0.1,0.2,-18.075830502070872,-63.207099311324455,nan
1,100,0.1,0.2,-7.99464735530151,-5.301801736344679,nan
2,100,0.1,0.2,48.337313236458634,0.9999853354521712,nan
0,50,0.1,0.1,-18.428688950488947,-68.64162480246905,nan
1,50,0.1,0.1,-8.332140230662876,-5.81104928816271,nan
2,50,0.1,0.1,16.7279034303126,0.9787573028789157,nan
0,100,0.1,0.1,-18.797319309195785,-74.8109486082867,nan
1,100,0.1,0.1,14.10477433145335,0.9611382309177707,nan
2,100,0.1,0.1,60.04612080935261,0.9999990105635188,nan
0,200,0.1,0.1,-18.80092833712945,-74.87397440248495,nan
1,200,0.1,0.1,49.739516412105694,0.9999893818621618,nan
2,200,0.1,0.1,165.4734119222243,1.0,nan
0,100,0.0,0.1,-18.80380126459859,-74.92418285527674,nan
1,100,0.0,0.1,105.0362389186102,0.99999999996864,nan
2,100,0.0,0.1,147.16009859885634,0.9999999999999981,nan
0,100,0.1,0.1,-18.706579919255777,-73.24342386591171,nan
1,100,0.1,0.1,-15.68737910937016,-36.04570899879897,nan
2,100,0.1,0.1,93.16093438060639,0.9999999995170451,nan
0,100,0.2,0.1,-18.617659979665987,-71.73877754199457,nan
1,100,0.2,0.1,-18.40358926083453,-68.24029763918519,nan
2,100,0.2,0.1,10.82729181684892,0.917344678721053,nan
0,100,0.3,0.1,-18.763548080102698,-74.22372025129368,nan
1,100,0.3,0.1,-18.402426204709563,-68.22175732301181,nan
2,100,0.3,0.1,2.2187100803163258,0.4000307503491116,nan
0,100,0.1,0.0,-18.793616790929583,-74.74634456244502,nan
1,100,0.1,0.0,10.346537360136942,0.9076692711217711,nan
2,100,0.1,0.0,151.62449533864043,0.9999999999999993,nan
0,100,0.1,0.1,-18.651087021588825,-72.30079791236574,nan
1,100,0.1,0.1,-10.102365567184705,-9.23850523587918,nan
2,100,0.1,0.1,72.78615207774648,0.9999999473516467,nan
0,100,0.1,0.2,-17.93878229227581,-61.21258243667568,nan
1,100,0.1,0.2,-12.109403450651527,-15.253254847917312,nan
2,100,0.1,0.2,19.68776774412306,0.9892545841959888,nan
0,50,0.1,0.1,-17.28475393330934,-52.514983188505646,nan
1,50,0.1,0.1,-18.68106890744489,-72.8085869185492,nan
2,50,0.1,0.1,16.06994348553107,0.975282436903831,nan
0,100,0.1,0.1,-18.754150764513795,-74.06112624669676,nan
1,100,0.1,0.1,-10.743366661557827,-10.866883154108598,nan
2,100,0.1,0.1,97.63018197675703,0.9999999998274235,nan
0,200,0.1,0.1,-18.793707765295093,-74.74793128484161,nan
1,200,0.1,0.1,8.95674046582472,0.8728471925896293,nan
2,200,0.1,0.1,165.40602004214725,1.0,nan
0,100,0.0,0.1,-18.80654220280068,-74.97211557957621,nan
1,100,0.0,0.1,118.32066683763735,0.999999999998528,nan
2,100,0.0,0.1,148.16024680835648,0.9999999999999984,nan
0,100,0.1,0.1,-18.680746115252937,-72.80310125129513,nan
1,100,0.1,0.1,-13.922294730888186,-23.673426906421007,nan
2,100,0.1,0.1,63.333458726397225,0.9999995358545181,nan
0,100,0.2,0.1,-18.763188206325577,-74.21748717123222,nan
1,100,0.2,0.1,-17.425904302433985,-54.28285077538137,nan
2,100,0.2,0.1,33.050647887641425,0.9995046237157555,nan
0,100,0.3,0.1,-18.76245819007798,-74.20484474188818,nan
1,100,0.3,0.1,-3.5593862646638663,-1.2695441022782221,nan
2,100,0.3,0.1,-15.129576499843353,-31.580492874337374,nan
0,100,0.1,0.0,-18.76161590316849,-74.19026064821408,nan
1,100,0.1,0.0,-15.901042131902855,-37.913851136715394,nan
2,100,0.1,0.0,160.85991793696155,0.9999999999999999,nan
0,100,0.1,0.1,-18.63084541521492,-71.95995232276834,nan
1,100,0.1,0.1,-8.280544565179706,-5.730610466338575,nan
2,100,0.1,0.1,98.72156499698276,0.9999999998657719,nan
0,100,0.1,0.2,-18.784592032025834,-74.58910500364743,nan
1,100,0.1,0.2,0.16087208748114623,0.036364499175249754,nan
2,100,0.1,0.2,16.032931723358377,0.975070886915666,nan
0,50,0.1,0.1,-18.382431420082426,-67.90379498333262,nan
1,50,0.1,0.1,-17.756019063197265,-58.64882681770441,nan
2,50,0.1,0.1,6.053401595983167,0.7518811038349172,nan
0,100,0.1,0.1,-18.746120391659854,-73.92246183334606,nan
1,100,0.1,0.1,-12.816536121464651,-18.12729747119402,nan
2,100,0.1,0.1,63.16975119398734,0.999999518024591,nan
0,200,0.1,0.1,-18.80581021171995,-74.95931177316422,nan
1,200,0.1,0.1,32.64978960589549,0.99945672335009,nan
2,200,0.1,0.1,281.4525700015832,1.0,nan
0,100,0.0,0.1,-18.808110570476153,-74.99955634444593,nan
1,100,0.0,0.1,119.56676206009533,0.9999999999988951,nan
2,100,0.0,0.1,78.13375692485272,0.9999999846317539,nan
0,100,0.1,0.1,-18.777250628100656,-74.46143555198742,nan
1,100,0.1,0.1,23.593726961905514,0.9956285319980485,nan
2,100,0.1,0.1,64.69260599868059,0.9999996605784596,nan
0,100,0.2,0.1,-18.795628304809288,-74.78143598554445,nan
1,100,0.2,0.1,-10.928727480059862,-11.384336617182878,nan
2,100,0.2,0.1,37.533664948713785,0.999823545188459,nan
0,100,0.3,0.1,-18.732915244237315,-73.69499876573198,nan
1,100,0.3,0.1,-18.32385127192071,-66.98062094768876,nan
2,100,0.3,0.1,46.974044059195435,0.9999799277714174,nan
0,100,0.1,0.0,-18.718882460343682,-73.45403618829874,nan
1,100,0.1,0.0,-9.353311008310003,-7.616504136331805,nan
2,100,0.1,0.0,72.28425993469352,0.9999999409018336,nan
0,100,0.1,0.1,-18.801929794637392,-74.89147251170787,nan
1,100,0.1,0.1,1.4368965909635651,0.28169259942564506,nan
2,100,0.1,0.1,83.6414331825297,0.9999999956762887,nan
0,100,0.1,0.2,-18.798412544700543,-74.83003465622346,nan
1,100,0.1,0.2,-5.738276838873865,-2.7482425277718208,nan
2,100,0.1,0.2,32.27429756568908,0.999407661115105,nan
0,50,0.1,0.1,-18.4599288111867,-69.14438003781835,nan
1,50,0.1,0.1,-13.482802092471909,-21.298734121247158,nan
2,50,0.1,0.1,33.126169722442896,0.9995131636162978,nan
0,100,0.1,0.1,-18.40841594891597,-68.31729311471094,nan
1,100,0.1,0.1,4.07268362481515,0.6085001161763365,nan
2,100,0.1,0.1,66.06137045526071,0.9999997523359592,nan
0,200,0.1,0.1,-18.79841287638631,-74.83004044762656,nan
1,200,0.1,0.1,10.573136075523184,0.9123632239634453,nan
2,200,0.1,0.1,204.8955694354721,1.0,nan
0,100,0.0,0.1,-18.797232126422,-74.80942675094832,nan
1,100,0.0,0.1,125.8032702012977,0.9999999999997372,nan
2,100,0.0,0.1,256.8496412702319,1.0,nan
0,100,0.1,0.1,-18.76263228724869,-74.20785956562487,nan
1,100,0.1,0.1,-3.158602861015223,-1.06947548493005,nan
2,100,0.1,0.1,133.76570591895603,0.999999999999958,nan
0,100,0.2,0.1,-16.528446022458414,-43.96189450061837,nan
1,100,0.2,0.1,-14.091247296840226,-24.652206639314645,nan
2,100,0.2,0.1,48.44691122238736,0.9999857008942588,nan
0,100,0.3,0.1,-18.39997529558484,-68.1827035517584,nan
1,100,0.3,0.1,-1.9128405393098,-0.5534026937618717,nan
2,100,0.3,0.1,-12.868933269530036,-18.35946391096087,nan
0,100,0.1,0.0,-18.798516034512573,-74.83184166272778,nan
1,100,0.1,0.0,8.310655798356365,0.8524516286238317,nan
2,100,0.1,0.0,157.54434596873304,0.9999999999999998,nan
0,100,0.1,0.1,-18.72729089087113,-73.59832722853352,nan
1,100,0.1,0.1,13.242416258540091,0.9526021792565039,nan
2,100,0.1,0.1,72.26718613367557,0.9999999406690385,nan
0,100,0.1,0.2,-18.789301124611143,-74.67111137527935,nan
1,100,0.1,0.2,-6.502293399661992,-3.469195367866461,nan
2,100,0.1,0.2,71.97273273886334,0.9999999365068716,nan
0,50,0.1,0.1,-18.608395528287232,-71.58377520260443,nan
