nonstationary level,time series length,observation noise,process noise,evidence,significance_level,bayes factor error
0,200,0.1,0.2,-2.255348912654171,-0.6808729617989122,nan
1,200,0.1,0.2,-18.37445331575124,-67.77733308466377,nan
2,200,0.1,0.2,-2.920334940832655,-0.9589957512640679,nan
0,100,0.1,0.1,-16.394306528761177,-42.59439479357338,nan
1,100,0.1,0.1,-6.158710334967195,-3.129248631225372,nan
2,100,0.1,0.1,-18.77811771079459,-74.47650317079712,nan
0,200,0.1,0.1,-15.880618254506473,-37.7312778209493,nan
1,200,0.1,0.1,-18.14368081403648,-64.21809084830142,nan
2,200,0.1,0.1,36.14887941639617,0.9997572763700708,nan
0,400,0.1,0.1,-18.80813530384474,-74.99998916836391,nan
1,400,0.1,0.1,-18.80796979699293,-74.99709291253005,nan
2,400,0.1,0.1,24.687314880915466,0.9966016468185096,nan
0,200,0.0,0.1,-18.650173100047162,-72.28537424645081,nan
1,200,0.0,0.1,-18.26974361604535,-66.13892165707513,nan
2,200,0.0,0.1,29.240380571919605,0.9988088623758443,nan
0,200,0.1,0.1,-14.564802474102343,-27.607522448810464,nan
1,200,0.1,0.1,-12.535284253292414,-16.927858894803197,nan
2,200,0.1,0.1,-18.781156948097976,-74.52934088744853,nan
0,200,0.2,0.1,84.98598446827494,0.9999999968275005,nan
1,200,0.2,0.1,-15.554682390356223,-34.930911868394745,nan
2,200,0.2,0.1,18.792937593833244,0.9867959779588295,nan
0,200,0.3,0.1,-11.455060192505162,-12.979962911885432,nan
1,200,0.3,0.1,-18.22703294852021,-65.4818804220497,nan
2,200,0.3,0.1,0.7239356108127494,0.15354000224543474,nan
0,200,0.1,0.0,-18.808135912113826,-74.99999981285724,nan
1,200,0.1,0.0,-12.055340377423631,-15.052180618085103,nan
2,200,0.1,0.0,-6.63682801245386,-3.6098076177222227,nan
0,200,0.1,0.1,-12.11882466737396,-15.288551553631248,nan
1,200,0.1,0.1,-17.682548604302198,-57.64822335075351,nan
2,200,0.1,0.1,-16.79069558282536,-46.760576271678175,nan
0,200,0.1,0.2,-9.384878653516717,-7.67936325892313,nan
1,200,0.1,0.2,10.142787049112263,0.9032343328746386,nan
2,200,0.1,0.2,73.08219221138584,0.9999999508208771,nan
0,100,0.1,0.1,-18.051962257366455,-62.85519356791955,nan
1,100,0.1,0.1,21.119614851232683,0.992272508876299,nan
2,100,0.1,0.1,-11.058907757998565,-11.761178273493938,nan
0,200,0.1,0.1,-6.200285984693844,-3.168968353937064,nan
1,200,0.1,0.1,-13.025194189045369,-19.068708225920183,nan
2,200,0.1,0.1,37.329962977210265,0.9998150715616286,nan
0,400,0.1,0.1,-18.808131529051803,-74.99992311085926,nan
1,400,0.1,0.1,-15.938295586506069,-38.249086988648784,nan
2,400,0.1,0.1,9.844919846714,0.8963646268825715,nan
0,200,0.0,0.1,-18.583017034338273,-71.16086050286982,nan
1,200,0.0,0.1,-17.728162518234495,-58.26745134205455,nan
2,200,0.0,0.1,7.664204845088912,0.8287701345206648,nan
0,200,0.1,0.1,-18.751725564716576,-74.01922209685404,nan
1,200,0.1,0.1,27.67252513700306,0.998290978657444,nan
2,200,0.1,0.1,-17.466092106287437,-54.796789488289434,nan
0,200,0.2,0.1,-8.864233020643166,-6.698804687469867,nan
1,200,0.2,0.1,-7.155114490167245,-4.194113662230842,nan
2,200,0.2,0.1,-7.376284652158226,-4.465481960722225,nan
0,200,0.3,0.1,-5.882657790982337,-2.874947109962095,nan
1,200,0.3,0.1,-16.674120669215288,-45.49562253696243,nan
2,200,0.3,0.1,7.487996082660578,0.8216798619318851,nan
0,200,0.1,0.0,-18.80813529434392,-74.99998900210294,nan
1,200,0.1,0.0,-18.80567662941415,-74.9569754174453,nan
2,200,0.1,0.0,-11.693543356916846,-13.769110359511885,nan
0,200,0.1,0.1,-18.443955078295968,-68.88685672771929,nan
1,200,0.1,0.1,-18.640167363495074,-72.11672598373266,nan
2,200,0.1,0.1,-18.006711497621115,-62.193316679990126,nan
0,200,0.1,0.2,9.01831553952356,0.8746372685749124,nan
1,200,0.1,0.2,-4.890230815889191,-2.0833518177884045,nan
2,200,0.1,0.2,73.45095881593508,0.9999999548243803,nan
0,100,0.1,0.1,-7.883318508885515,-5.142311690883115,nan
1,100,0.1,0.1,-3.7887334832724306,-1.3926179044583633,nan
2,100,0.1,0.1,-14.370429587484372,-26.35539302005274,nan
0,200,0.1,0.1,45.06301633581106,0.99996883275848,nan
1,200,0.1,0.1,-12.452016872742073,-16.587401869904998,nan
2,200,0.1,0.1,-18.779074007021496,-74.49312457526158,nan
0,400,0.1,0.1,-18.652470791028094,-72.32415707745841,nan
1,400,0.1,0.1,-11.24441863739463,-12.318087495505383,nan
2,400,0.1,0.1,134.40065126841404,0.9999999999999637,nan
0,200,0.0,0.1,-12.655726579970835,-17.43200832926519,nan
1,200,0.0,0.1,-18.807686661388217,-74.99213849050524,nan
2,200,0.0,0.1,4.697112489574615,0.6609304803326087,nan
0,200,0.1,0.1,-4.380599930526461,-1.7419529166995749,nan
1,200,0.1,0.1,-0.43143595536610324,-0.10444373385450545,nan
2,200,0.1,0.1,-5.194455077948823,-2.3070861447402393,nan
0,200,0.2,0.1,-8.560715689681702,-6.179125889519235,nan
1,200,0.2,0.1,4.178636817865601,0.6179358240379615,nan
2,200,0.2,0.1,9.424507514943977,0.8858307236046705,nan
0,200,0.3,0.1,-9.662693114082687,-8.252717686018384,nan
1,200,0.3,0.1,-17.567801385993732,-56.118939906939644,nan
2,200,0.3,0.1,-0.48908041789199774,-0.11920087698554949,nan
0,200,0.1,0.0,-18.808135917695072,-74.99999991052708,nan
1,200,0.1,0.0,-18.783293631688792,-74.56650967861276,nan
2,200,0.1,0.0,-10.340169462909293,-9.814761499734365,nan
0,200,0.1,0.1,-18.800731140906457,-74.8705293387967,nan
1,200,0.1,0.1,-5.084662981619966,-2.224529081797923,nan
2,200,0.1,0.1,-5.855765346924526,-2.8510267443527675,nan
0,200,0.1,0.2,6.637697420079814,0.7831146298407845,nan
1,200,0.1,0.2,25.317809085098123,0.9970608679980704,nan
2,200,0.1,0.2,-18.800798978602,-74.87171446139953,nan
0,100,0.1,0.1,-14.857886411244214,-29.60473624999909,nan
1,100,0.1,0.1,-16.752591308843034,-46.34336587958677,nan
2,100,0.1,0.1,-18.14872997580818,-64.29395830720028,nan
0,200,0.1,0.1,-13.542235617737276,-21.60599159402709,nan
1,200,0.1,0.1,-18.80574694299481,-74.95820519363976,nan
2,200,0.1,0.1,73.28227600348492,0.9999999530352084,nan
0,400,0.1,0.1,-18.808130946254973,-74.99991291213162,nan
1,400,0.1,0.1,-18.808135544748666,-74.99999338409701,nan
2,400,0.1,0.1,48.48765926137804,0.9999858344293694,nan
0,200,0.0,0.1,-18.78940437813147,-74.67291047746544,nan
1,200,0.0,0.1,-18.807064045631797,-74.98124484266947,nan
2,200,0.0,0.1,-18.77959787907423,-74.50223155800842,nan
0,200,0.1,0.1,-17.16294697558656,-51.03489679874669,nan
1,200,0.1,0.1,-14.891618777391958,-29.84337383511236,nan
2,200,0.1,0.1,-18.723085088303545,-73.52611954938195,nan
0,200,0.2,0.1,-16.545335338570418,-44.13708763987516,nan
1,200,0.2,0.1,-16.998596188663488,-49.10252562937671,nan
2,200,0.2,0.1,-4.137544578242988,-1.5927130749872949,nan
0,200,0.3,0.1,-14.937835045113243,-30.173352073265484,nan
1,200,0.3,0.1,-2.392413004253675,-0.7347675925193202,nan
2,200,0.3,0.1,18.953177605780105,0.9872742836316651,nan
0,200,0.1,0.0,-18.808135921452084,-74.99999997627347,nan
1,200,0.1,0.0,-18.42284293478357,-68.54794363517931,nan
2,200,0.1,0.0,-7.997556406618526,-5.306024310326474,nan
0,200,0.1,0.1,-18.71531662104885,-73.39292968658943,nan
1,200,0.1,0.1,-16.913876490802668,-48.134625368283274,nan
2,200,0.1,0.1,-11.567054854787886,-13.345162937382376,nan
0,200,0.1,0.2,-18.677660448409846,-72.75068269447333,nan
1,200,0.1,0.2,-17.230495145021976,-51.8505503968844,nan
2,200,0.1,0.2,12.82582725528685,0.9478304279167324,nan
0,100,0.1,0.1,-17.943954321900048,-61.28671577353222,nan
1,100,0.1,0.1,-17.173652585594084,-51.163324052318494,nan
2,100,0.1,0.1,26.471069017976948,0.9977463156016381,nan
0,200,0.1,0.1,-18.792276308886137,-74.72296850067785,nan
1,200,0.1,0.1,-14.914910867445057,-30.00923745980117,nan
2,200,0.1,0.1,7.699788096210566,0.8301673483707412,nan
0,400,0.1,0.1,47.140308178825315,0.9999806816877213,nan
1,400,0.1,0.1,12.678911085151723,0.9460354087996189,nan
2,400,0.1,0.1,140.7612076948044,0.9999999999999916,nan
0,200,0.0,0.1,-17.996441065096278,-62.04405024800223,nan
1,200,0.0,0.1,-18.271264345935148,-66.16243520537525,nan
2,200,0.0,0.1,11.411181703395856,0.9277426833329311,nan
0,200,0.1,0.1,0.5414656477822041,0.11721806922644162,nan
1,200,0.1,0.1,-14.795101428349128,-29.16547323019393,nan
2,200,0.1,0.1,5.560101048160964,0.7220351407629817,nan
0,200,0.2,0.1,-17.40749676239903,-54.049030686786416,nan
1,200,0.2,0.1,-16.417965642919224,-42.832532580940544,nan
2,200,0.2,0.1,-17.381434985420807,-53.71967364614448,nan
0,200,0.3,0.1,-17.62517563745827,-56.87853951259397,nan
1,200,0.3,0.1,-18.284690739329097,-66.37039193729694,nan
2,200,0.3,0.1,31.085792859138284,0.9992212093764378,nan
0,200,0.1,0.0,-18.80813590845272,-74.99999974878916,nan
1,200,0.1,0.0,-18.56930231077641,-70.93334086140456,nan
2,200,0.1,0.0,2.07828483504288,0.38031423992421254,nan
0,200,0.1,0.1,-18.785915966076047,-74.6121516343196,nan
1,200,0.1,0.1,-16.08748072155426,-39.62076257355711,nan
2,200,0.1,0.1,6.547552490731377,0.7785657727598327,nan
0,200,0.1,0.2,-4.843288675581219,-2.0502038685896355,nan
1,200,0.1,0.2,-0.14776109105005297,-0.034608659607575865,nan
2,200,0.1,0.2,42.584531770896774,0.999944849834137,nan
0,100,0.1,0.1,-5.986717584319912,-2.9689146386867797,nan
1,100,0.1,0.1,-11.347948855572135,-12.639388050689403,nan
2,100,0.1,0.1,-11.1673549709704,-12.083848210214477,nan
0,200,0.1,0.1,-18.80715541010411,-74.9828433109096,nan
1,200,0.1,0.1,-18.000434813890276,-62.10205188384453,nan
2,200,0.1,0.1,19.963246576977316,0.9899150130097957,nan
0,400,0.1,0.1,-18.808135035995377,-74.9999844810955,nan
1,400,0.1,0.1,-18.68988521168317,-72.95857268193764,nan
2,400,0.1,0.1,26.885835715045815,0.9979515921641161,nan
0,200,0.0,0.1,-18.80043118302215,-74.86528930501639,nan
1,200,0.0,0.1,-6.176761593424712,-3.1464473890884204,nan
2,200,0.0,0.1,46.48521339750389,0.9999775364360501,nan
0,200,0.1,0.1,4.827386475766791,0.6709504111944954,nan
1,200,0.1,0.1,-13.78979956081539,-22.932053006642253,nan
2,200,0.1,0.1,17.841080594549233,0.98356037372031,nan
0,200,0.2,0.1,-16.056306134480852,-39.330222077561615,nan
1,200,0.2,0.1,-3.7299967388137345,-1.3604764606606339,nan
2,200,0.2,0.1,-11.114007667520253,-11.924113601207118,nan
0,200,0.3,0.1,-18.599529148439988,-71.43574227400491,nan
1,200,0.3,0.1,-6.987576954495541,-3.9975563009757176,nan
2,200,0.3,0.1,-3.5274023286658487,-1.252891273852315,nan
0,200,0.1,0.0,-18.80813591493408,-74.99999986221071,nan
1,200,0.1,0.0,-8.802704691285971,-6.590501477322081,nan
2,200,0.1,0.0,-18.149719893781963,-64.30884291490125,nan
0,200,0.1,0.1,3.2818913601517092,0.5303104865563517,nan
1,200,0.1,0.1,-15.468903605460241,-34.2281924773786,nan
2,200,0.1,0.1,-14.168724549302251,-25.11394318671414,nan
0,200,0.1,0.2,24.169136897639984,0.9961709916781069,nan
1,200,0.1,0.2,-16.361574995336188,-42.26707132501919,nan
2,200,0.1,0.2,33.91044161702,0.9995935979983611,nan
0,100,0.1,0.1,-10.575597959679119,-10.41720491930803,nan
1,100,0.1,0.1,-6.416191672471808,-3.3814631884077277,nan
2,100,0.1,0.1,-17.88126329392429,-60.39405647886383,nan
0,200,0.1,0.1,-18.78781323671354,-74.64519097999876,nan
1,200,0.1,0.1,-14.122784508401118,-24.83916355069076,nan
2,200,0.1,0.1,-14.31150694959551,-25.986756779908735,nan
0,400,0.1,0.1,16.350860604910373,0.9768306452317516,nan
1,400,0.1,0.1,-18.79868969395394,-74.83487397815037,nan
2,400,0.1,0.1,35.62678689543322,0.9997262706850925,nan
0,200,0.0,0.1,-18.6747902496683,-72.70195787921048,nan
1,200,0.0,0.1,-6.794737104546719,-3.780504270092303,nan
2,200,0.0,0.1,2.7753310795659414,0.4722030307668128,nan
0,200,0.1,0.1,-0.07092319130246444,-0.01646474251386154,nan
1,200,0.1,0.1,-18.335465080881164,-67.16265654100508,nan
2,200,0.1,0.1,-18.119325705583375,-63.8533733068856,nan
0,200,0.2,0.1,-18.02293826823233,-62.42987080543584,nan
1,200,0.2,0.1,-18.209696369701447,-65.21702074731537,nan
2,200,0.2,0.1,-9.031417559752034,-7.00095367675226,nan
0,200,0.3,0.1,-17.9064376478672,-60.75096726899573,nan
1,200,0.3,0.1,-9.95109309473117,-8.888019392137814,nan
2,200,0.3,0.1,-2.220491139503243,-0.6674357706159619,nan
0,200,0.1,0.0,-18.80813578589869,-74.99999760413695,nan
1,200,0.1,0.0,-18.796156474019398,-74.79065273979921,nan
2,200,0.1,0.0,-16.53316887686471,-44.0108161412022,nan
0,200,0.1,0.1,53.025166438192244,0.9999950170864081,nan
1,200,0.1,0.1,-16.314658143266964,-41.802172634942806,nan
2,200,0.1,0.1,-18.685915253477223,-72.89099680943252,nan
0,200,0.1,0.2,-11.677245220062604,-13.713788937793536,nan
1,200,0.1,0.2,-17.959026126647373,-61.50325181262434,nan
2,200,0.1,0.2,21.863972223589514,0.9934896733773313,nan
0,100,0.1,0.1,-17.658405340382803,-57.32309119243132,nan
1,100,0.1,0.1,-18.07161234719295,-63.14476741065543,nan
2,100,0.1,0.1,-10.24237234317976,-9.573949558087959,nan
0,200,0.1,0.1,8.397225030431057,0.8553636355415206,nan
1,200,0.1,0.1,-14.04101687538487,-24.357222856867615,nan
2,200,0.1,0.1,17.70943897371326,0.9830544330903377,nan
0,400,0.1,0.1,-18.808135656528687,-74.99999534020778,nan
1,400,0.1,0.1,-0.060382403589098896,-0.014000666268539241,nan
2,400,0.1,0.1,-1.316819680109946,-0.3541973762249113,nan
0,200,0.0,0.1,-17.63405807556721,-56.99703713598304,nan
1,200,0.0,0.1,-18.478216846637487,-69.44037910838779,nan
2,200,0.0,0.1,16.467485286584314,0.9774445512835924,nan
0,200,0.1,0.1,-12.820240644296018,-18.14361997640342,nan
1,200,0.1,0.1,-18.458413588505298,-69.11991142924494,nan
2,200,0.1,0.1,-16.76880825925987,-46.52048078367191,nan
0,200,0.2,0.1,-14.526314137077566,-27.35511504645944,nan
1,200,0.2,0.1,-17.398797510052606,-53.93887360967865,nan
2,200,0.2,0.1,3.2174050595425223,0.5232842572236958,nan
0,200,0.3,0.1,-11.845141905200439,-14.293757177702929,nan
1,200,0.3,0.1,-17.599854690828682,-56.54206842024556,nan
2,200,0.3,0.1,-17.807210185703205,-59.35607903561743,nan
0,200,0.1,0.0,-18.80813590262409,-74.99999964679023,nan
1,200,0.1,0.0,-18.79346919189508,-74.7437702959485,nan
2,200,0.1,0.0,-17.563477623815363,-56.06210155780493,nan
0,200,0.1,0.1,3.40828621308983,0.5437830899766437,nan
1,200,0.1,0.1,-11.858145101434625,-14.339616783564601,nan
2,200,0.1,0.1,39.46116886994924,0.9998867904372538,nan
0,200,0.1,0.2,10.856618288455175,0.9179009425525545,nan
1,200,0.1,0.2,-3.7699547572421013,-1.3822946516034413,nan
2,200,0.1,0.2,36.888125765959686,0.9997952672012438,nan
0,100,0.1,0.1,-12.869496181377315,-18.36197335520418,nan
1,100,0.1,0.1,-6.936057260165834,-3.9386213096930005,nan
2,100,0.1,0.1,-14.229425896611708,-25.481500507121314,nan
0,200,0.1,0.1,-18.105964450290084,-63.65415574078034,nan
1,200,0.1,0.1,-18.422816935418744,-68.54752728244577,nan
2,200,0.1,0.1,-1.8561283317778687,-0.5332495050970418,nan
0,400,0.1,0.1,49.44567460329666,0.9999886385819653,nan
1,400,0.1,0.1,-18.80775955090546,-74.99341391006541,nan
2,400,0.1,0.1,25.938096975930158,0.9974520535137287,nan
0,200,0.0,0.1,-18.805989463210473,-74.96244699624822,nan
1,200,0.0,0.1,-18.78534355763918,-74.60218646478778,nan
2,200,0.0,0.1,-18.806033710563025,-74.96322093062574,nan
0,200,0.1,0.1,-10.660482691697053,-10.642554220737507,nan
1,200,0.1,0.1,-16.73275307721353,-46.12759827391332,nan
2,200,0.1,0.1,-8.655684262146167,-6.337843183002105,nan
0,200,0.2,0.1,-17.272498523463618,-52.364181468450866,nan
1,200,0.2,0.1,-5.300069708470971,-2.3884959495976594,nan
2,200,0.2,0.1,-3.9779605631831365,-1.4991714809596344,nan
0,200,0.3,0.1,-16.271603182195882,-41.379938116926766,nan
1,200,0.3,0.1,-12.93700650180331,-18.66530335498693,nan
2,200,0.3,0.1,-16.36998521594981,-42.35094026525284,nan
0,200,0.1,0.0,-18.80813591320725,-74.99999983199176,nan
1,200,0.1,0.0,-17.438301385133435,-54.44088298732216,nan
2,200,0.1,0.0,-16.39925177078145,-42.644063308849795,nan
0,200,0.1,0.1,-18.689395882417912,-72.95024007427047,nan
1,200,0.1,0.1,-18.636859145016473,-72.06105085783592,nan
2,200,0.1,0.1,-4.748595230256674,-1.9844171226559753,nan
0,200,0.1,0.2,49.6252964042662,0.9999890988990974,nan
1,200,0.1,0.2,-18.589000105696613,-71.26034164498077,nan
2,200,0.1,0.2,-14.694937808686559,-28.47771263986536,nan
0,100,0.1,0.1,-15.575357416235882,-35.102372394109466,nan
1,100,0.1,0.1,-7.0629077635992505,-4.084997881920127,nan
2,100,0.1,0.1,2.520320381000203,0.4402836905528056,nan
0,200,0.1,0.1,-9.837610415095545,-8.632988493125492,nan
1,200,0.1,0.1,-18.735893468559887,-73.74623928697595,nan
2,200,0.1,0.1,57.13781442060779,0.9999980670591786,nan
0,400,0.1,0.1,-18.808131611696478,-74.99992455711039,nan
1,400,0.1,0.1,-18.789602647960393,-74.67636527556402,nan
2,400,0.1,0.1,74.55807908895324,0.9999999649900015,nan
0,200,0.0,0.1,-18.706242528742905,-73.23765633836251,nan
1,200,0.0,0.1,-2.581335875511538,-0.8118973405611489,nan
2,200,0.0,0.1,59.936222270583535,0.9999989852062754,nan
0,200,0.1,0.1,-8.175026265251034,-5.569050892932422,nan
1,200,0.1,0.1,-18.800921777947266,-74.87385980953803,nan
2,200,0.1,0.1,14.31726692701228,0.9629939009175199,nan
0,200,0.2,0.1,-9.205045829060715,-7.327307133557126,nan
1,200,0.2,0.1,-18.80642010309296,-74.96997969180937,nan
2,200,0.2,0.1,-18.35472370183186,-67.46559238926952,nan
0,200,0.3,0.1,-18.005895218762234,-62.18144028662077,nan
1,200,0.3,0.1,-12.809131326419674,-18.094712889055277,nan
2,200,0.3,0.1,-11.33125512341135,-12.587060597689797,nan
0,200,0.1,0.0,-18.80813592125586,-74.99999997283965,nan
1,200,0.1,0.0,-18.705321830367588,-73.22191972465163,nan
2,200,0.1,0.0,-7.84986550580301,-5.095180211297013,nan
0,200,0.1,0.1,-18.80803509764207,-74.99823561569949,nan
1,200,0.1,0.1,-18.71104005858403,-73.31970991663127,nan
2,200,0.1,0.1,9.848487766663242,0.8964497329302011,nan
0,200,0.1,0.2,-18.737820975258145,-73.77942088596274,nan
1,200,0.1,0.2,14.452741913300887,0.9641304598794256,nan
2,200,0.1,0.2,17.444617756955935,0.9819889834908825,nan
0,100,0.1,0.1,-18.526169617612158,-70.22245865153637,nan
1,100,0.1,0.1,-14.549926237828963,-27.50969845172987,nan
2,100,0.1,0.1,-12.838660853345772,-18.22498835158201,nan
0,200,0.1,0.1,-18.6512787499823,-72.30403400101815,nan
1,200,0.1,0.1,12.93534032064377,0.9491295044914564,nan
2,200,0.1,0.1,-5.490481032745977,-2.54036552667049,nan
0,400,0.1,0.1,-18.808086423117384,-74.99913377784014,nan
1,400,0.1,0.1,11.687430534617976,0.9321957453084129,nan
2,400,0.1,0.1,77.99146148215824,0.9999999841198773,nan
0,200,0.0,0.1,-18.434502631121084,-68.73491295035831,nan
1,200,0.0,0.1,-18.74931408652288,-73.97757823319711,nan
2,200,0.0,0.1,42.87020910956492,0.9999483608495193,nan
0,200,0.1,0.1,-14.853603645806434,-29.57457047423746,nan
1,200,0.1,0.1,-18.800808632888273,-74.87188312300958,nan
2,200,0.1,0.1,49.279567626084045,0.9999881956184841,nan
0,200,0.2,0.1,32.689690130372796,0.9994616918105008,nan
1,200,0.2,0.1,-18.015033427834112,-62.314523503831964,nan
2,200,0.2,0.1,-6.907278480376673,-3.906003436021779,nan
0,200,0.3,0.1,-17.172712828602126,-51.15203780596063,nan
1,200,0.3,0.1,-18.803198239109925,-74.91364138148114,nan
2,200,0.3,0.1,-17.57261493578283,-56.18228339804246,nan
0,200,0.1,0.0,-18.808135566755986,-74.99999376921731,nan
1,200,0.1,0.0,-18.611598514472895,-71.63732655786039,nan
2,200,0.1,0.0,-16.882734699848044,-47.7835577574063,nan
0,200,0.1,0.1,-18.762982081334652,-74.21391728108122,nan
1,200,0.1,0.1,-18.807924789330876,-74.99630532855335,nan
2,200,0.1,0.1,22.842187686724372,0.9948026587689872,nan
0,200,0.1,0.2,-17.97228240852435,-61.69432643689066,nan
1,200,0.1,0.2,-15.654711164418405,-35.768093926379954,nan
2,200,0.1,0.2,-15.945154575149726,-38.311123636933935,nan
0,100,0.1,0.1,-17.71940809876014,-58.14810155584666,nan
1,100,0.1,0.1,-18.349195477037657,-67.37849655742852,nan
2,100,0.1,0.1,-16.67198480576029,-45.47276157759355,nan
0,200,0.1,0.1,-16.08950061732341,-39.639659610803726,nan
1,200,0.1,0.1,-18.349427549537328,-67.3821505740637,nan
2,200,0.1,0.1,-7.1891549387861335,-4.2349856299700965,nan
0,400,0.1,0.1,-18.79542070252108,-74.77781355326539,nan
1,400,0.1,0.1,-14.403666808981676,-26.565551190834427,nan
2,400,0.1,0.1,33.11435000275249,0.9995118368421104,nan
0,200,0.0,0.1,-18.808008655178465,-74.99777289407967,nan
1,200,0.0,0.1,-15.221362269033996,-32.27639163261748,nan
2,200,0.0,0.1,58.40344477907733,0.9999985557062826,nan
0,200,0.1,0.1,-18.482405645442167,-69.5083520916519,nan
1,200,0.1,0.1,-17.14912684661348,-50.86957441484389,nan
2,200,0.1,0.1,-18.493941089356067,-69.69588067164582,nan
0,200,0.2,0.1,-9.0364001872515,-7.0101383777029405,nan
1,200,0.2,0.1,-13.4584394821338,-21.17399515059594,nan
2,200,0.2,0.1,-7.584511751619547,-4.73391400343488,nan
0,200,0.3,0.1,-18.044402794461828,-62.744141938199796,nan
1,200,0.3,0.1,14.837580628534957,0.9671721880356687,nan
2,200,0.3,0.1,21.109340067520776,0.9922542050985989,nan
0,200,0.1,0.0,-18.808135914440754,-74.99999985357765,nan
1,200,0.1,0.0,-18.799720472486886,-74.85287518255511,nan
2,200,0.1,0.0,-15.838132170437056,-37.354225476175436,nan
0,200,0.1,0.1,-18.624008900120156,-71.84519161280001,nan
1,200,0.1,0.1,-16.760076810200427,-46.42503728740835,nan
2,200,0.1,0.1,50.631383046982464,0.9999913530749361,nan
0,200,0.1,0.2,-13.105883736222605,-19.445059256592426,nan
1,200,0.1,0.2,-9.929775925333226,-8.839603369206907,nan
2,200,0.1,0.2,-16.583724020050344,-44.53783739563838,nan
0,100,0.1,0.1,-14.02131434047282,-24.242445894256022,nan
1,100,0.1,0.1,-13.623546579341008,-22.033220116130348,nan
2,100,0.1,0.1,-18.712108896542578,-73.33800291966601,nan
0,200,0.1,0.1,5.810778896134399,0.7376252061351019,nan
1,200,0.1,0.1,-7.5980504485738525,-4.7518167985628175,nan
2,200,0.1,0.1,-16.044736192618934,-39.222922228722524,nan
0,400,0.1,0.1,-18.80813428247394,-74.99997129474042,nan
1,400,0.1,0.1,20.329422723227133,0.9907304697153455,nan
2,400,0.1,0.1,97.61758546541772,0.9999999998269221,nan
0,200,0.0,0.1,8.757372161643543,0.8668740304206953,nan
1,200,0.0,0.1,-11.213983677791177,-12.225081826127708,nan
2,200,0.0,0.1,-18.79471432616117,-74.76548935725285,nan
0,200,0.1,0.1,-18.510561641542097,-69.96695384414733,nan
1,200,0.1,0.1,27.109204486111143,0.9980542835466588,nan
2,200,0.1,0.1,-16.686913799450103,-45.632787878814675,nan
0,200,0.2,0.1,-18.808087962631856,-74.99916071849721,nan
1,200,0.2,0.1,-16.381196458607995,-42.46299459588452,nan
2,200,0.2,0.1,18.765859860856974,0.9867133953077408,nan
0,200,0.3,0.1,-17.79492340583029,-59.185564820330384,nan
1,200,0.3,0.1,-16.07802017281393,-39.53237175682408,nan
2,200,0.3,0.1,41.198825050714106,0.9999241217170058,nan
0,200,0.1,0.0,-18.80813592265212,-74.99999999727368,nan
1,200,0.1,0.0,-18.804228950489556,-74.93166010909306,nan
2,200,0.1,0.0,-17.104996519166292,-50.34517659755341,nan
0,200,0.1,0.1,-18.261216913975748,-66.00723405985529,nan
1,200,0.1,0.1,-15.841872062081862,-37.38726813098393,nan
2,200,0.1,0.1,-18.807654141041755,-74.99156945692955,nan
0,200,0.1,0.2,14.38203155314625,0.9635416638649161,nan
1,200,0.1,0.2,-17.888320068798606,-60.49389569610002,nan
2,200,0.1,0.2,-13.496556755183427,-21.369469023510376,nan
0,100,0.1,0.1,13.138985826902198,0.9514598161070665,nan
1,100,0.1,0.1,-15.409780712610663,-33.75186138167183,nan
2,100,0.1,0.1,-17.345800321086447,-53.27252559262266,nan
0,200,0.1,0.1,-5.930880404791296,-2.9182129934329533,nan
1,200,0.1,0.1,-16.692703158093337,-45.69499312641963,nan
2,200,0.1,0.1,-5.116886325375711,-2.2485430955270402,nan
0,400,0.1,0.1,-16.292624031019514,-41.585563972439985,nan
1,400,0.1,0.1,-18.80105315729706,-74.87615512056796,nan
2,400,0.1,0.1,32.316662469695515,0.9994134112182559,nan
0,200,0.0,0.1,-8.688777676167637,-6.3939714210168255,nan
1,200,0.0,0.1,-14.653022612782786,-28.194581983561985,nan
2,200,0.0,0.1,27.775882616180027,0.998331171383104,nan
0,200,0.1,0.1,-18.796802629118023,-74.80192991739398,nan
1,200,0.1,0.1,-18.784689474673804,-74.59080101533712,nan
2,200,0.1,0.1,17.737699764542526,0.9831643447659324,nan
0,200,0.2,0.1,-16.152947318150165,-40.237728197177816,nan
1,200,0.2,0.1,-13.219446406113068,-19.98672349431218,nan
2,200,0.2,0.1,34.580404439793526,0.9996516951226112,nan
0,200,0.3,0.1,11.090647059436357,0.9222079360723141,nan
1,200,0.3,0.1,-18.213587703958275,-65.27637863589254,nan
2,200,0.3,0.1,1.1204448891801873,0.2273985638780497,nan
0,200,0.1,0.0,-18.808135919892862,-74.99999994898765,nan
1,200,0.1,0.0,-18.794439685108436,-74.76069821743961,nan
2,200,0.1,0.0,-17.944426502405488,-61.293488176367404,nan
0,200,0.1,0.1,-18.791024586854373,-74.7011467981412,nan
1,200,0.1,0.1,-4.581375703360052,-1.871690095784316,nan
2,200,0.1,0.1,-17.76832687490537,-58.818110062326575,nan
0,200,0.1,0.2,-11.493614575210122,-13.10462218988173,nan
1,200,0.1,0.2,-4.342256928940459,-1.717851306972936,nan
2,200,0.1,0.2,-17.18418195055304,-51.28994620742421,nan
0,100,0.1,0.1,-17.63510593679522,-57.011032289336654,nan
