evidence,significance_level,evidence_DLM,significance_level_DLM,posterior_weighted_theta,posterior_weighted_delta,prediction_skill_ns,prediction_skill_DLM
-22.54887496795832,-178.84049812069742,-13.992446821436683,-24.075215964563142,3.74446804534603,0.16798621327497107,0.9314717112136542,-0.014140267088644798
-23.088567135453463,-202.63701087888057,-14.602011556414947,-27.8536763242569,3.5606166769379035,0.10034926955744808,0.9347861130589128,-0.010075503143860187
-22.581190111952107,-180.18365283278465,-16.810596952851622,-46.97993941977912,3.7728645170585127,0.15509300739628148,0.9178698545589775,-0.011866572121066676
-23.315550818612255,-213.56312304111083,-16.244723719298424,-41.118449183652416,3.6347677650921377,0.07132167993651989,0.9223410163355372,-0.010075503143860187
-23.563632177455315,-226.1764024189702,-19.01460652866771,-78.70042786339226,3.661055040474134,0.04600117880464561,0.9326089637603898,-0.027319462807467776
-19.92868368767744,-97.37129049491512,-18.373572652625693,-67.76338781874479,3.758622292526795,0.4635026396569505,0.9390639451901652,-0.019803250842440168
-23.178249468487607,-206.8858582747011,-14.480756865370033,-27.05922596639781,3.5950407822297366,0.09210331184407645,0.9291766593062147,-0.002672835558101605
-23.1034506895976,-203.33608535221484,-15.927787341813866,-38.154234196813285,3.6086516120423537,0.09388896808311996,0.9325344220277741,-0.032522556104987776
-17.697389828461315,-57.84898582818998,-13.204205891006431,-19.91320473452878,3.5699963716287533,0.912059320665725,0.925113317928419,-0.004438920215564357
-22.108287696257275,-161.49079728967,-18.0947424356932,-63.48730736507365,3.6315435483721257,0.22941542160653147,0.938545723837199,0.0019494586581115803
-20.1076108162667,-101.50878396499748,-14.322910785787819,-26.057712542278395,3.6663169719397084,0.5033977834486142,0.9366723394633657,-0.013128188531864815
-23.2864122316006,-212.1283502110939,-17.29880002903005,-52.688343308853526,3.510250107475593,0.07909039269340734,0.9333364691487884,-0.010075503143859965
-23.31575716188455,-213.57331766953814,-17.452842007681607,-54.62681580988346,3.704195615505047,0.06980051856130617,0.9267837890720563,-0.01875693909539744
-23.690650955834872,-232.91878288504083,-17.58528897382197,-56.3494024812694,3.5998524852499165,0.03236402767975093,0.9225725904265166,-0.019178088789963965
-22.19662623053309,-164.82981760245673,-15.439892851306192,-33.99365333232178,3.6808846411472294,0.19248538330908332,0.926620288542901,-0.01643114484983621
-21.70668015616673,-147.13852483111725,-6.517674599151445,-3.4850517652199136,3.7315375957024615,0.25279525267860037,0.9238470849628623,0.013126876384627284
-20.930769513400868,-122.90161046390666,-17.72832200560445,-58.26962787984091,3.570902630119366,0.352983029227081,0.9216793359915842,-0.012694301838047428
-23.439958263234722,-219.79835136536312,-17.277242796326064,-52.42250884395853,3.730380521109687,0.05819150838547626,0.92736917430582,0.013315770973865049
-20.75661252052226,-118.03132063339497,-15.346773973503263,-33.2513266304463,3.676006591668687,0.39462302215561035,0.9187768110789744,-0.010075503143860187
-23.259771179666465,-210.82495263397075,-12.000511511706812,-14.850798720527806,3.75831726695586,0.07666705331240858,0.9304632482378453,-0.010075503143859965
-23.231085608688417,-209.4304388338969,-16.75241261226313,-46.341417910209415,3.784966113383059,0.08419617460357454,0.9308139803729198,-0.010075503143859965
-23.463682458339097,-221.00780646965342,-20.42965172318587,-109.39900833024889,3.568520393151779,0.056161453256880156,0.9165619085344107,0.007440944202434019
-22.018723871075334,-158.17409418953258,-9.789982483710146,-8.527923211426529,3.7407419561338195,0.22433122187741072,0.9278043233968385,0.005145953748750931
-22.377621853604353,-171.8869391064698,-12.673152533587043,-17.50611486119293,3.7919656462579976,0.17521929193139915,0.9338608794337626,-0.010075503143860187
-23.41911033662133,-218.7409681668976,-17.065271925985577,-49.877667481977,3.5677972340620787,0.060140327944674776,0.9343156467154531,-0.010075503143859965
-22.597321899887817,-180.85790762711548,-15.91015930647966,-37.995629066314905,3.645891299382499,0.15171508053546717,0.930948175788265,-0.010075503143859965
-17.547483800811733,-55.852344640915554,-18.640637125337832,-72.12463520364156,3.5551214576124863,0.8512773983864058,0.9338751378570157,-0.03634426234156707
-22.34747024450117,-170.6908000811305,-18.463603772702676,-69.2037607123159,3.6853317507333805,0.1903889137540817,0.9295218700658806,-0.025952945318228338
